HG00137	   20.0787    39.6704   -6.06523    11.5288  0.0670288    3.82785 0.00073806   0.690165   -1.25039    -5.0941    5.11015    2.76677   -4.63784   -5.64558   -8.59666   0.126336     2.5595   -7.25298   -2.32606   -3.03474
HG00138	   22.1136    38.4823   -9.27464    13.6408   0.700285   0.560256   0.757395   0.435692    1.75871   -3.57004    1.27911    7.88239    3.54351   -3.59992  -0.697056    1.74376    3.79881    3.73447  -0.514684 -0.0482453
HG00139	  19.7242   37.2308  -7.37587   13.1421  0.588571  0.951981  0.522693 -0.852628   0.35814  -3.57367   1.64381   7.07686   5.16009   2.29898   1.60273  -4.18541    3.1483  -3.75438   1.85916  -1.80695
HG00140	  21.6491   37.3151  -5.86737   12.1412 -0.975276  0.698657  0.106327  -3.25615  -3.24976  -4.75183   0.93328   4.95051  -2.05171   6.44398  -3.52156   3.25884  -1.54976  -4.85644 -0.321996  -5.00666
HG00141	  20.5535   37.4475  -7.74495   10.6702  0.887629   3.66395   1.93379   1.84147 -0.953347 -0.676148   4.68644   5.04115   0.38237 -0.230887 -0.840859   0.22194   1.63097  -3.81608  -1.12337   2.34204
HG00142	   20.714   39.2585  -7.66514    12.743 -0.463793   1.76505   1.12567    1.7741  -3.52305 -0.239182   3.45856  -1.25488  -1.69951   1.47035  -3.71635   -3.9474 -0.435549  -4.44257  -2.70306   5.13295
HG00143	  19.9348    39.707  -7.04776   11.7917  -0.66002   1.94914   1.74042 -0.381775  -3.73082 -0.647776   5.06808   4.05645  -6.81219   2.89293 -0.652753  0.770147 -0.023613 -0.865756  -4.37332  -1.23603
HG00145	 21.2678  37.9768 -4.75726  11.1438 -2.33805 0.878154  1.68377  0.86551 -3.92387 -6.48105  6.08567  3.05948  2.86116 0.798724 -1.06601  2.10796 0.442293 -4.48594  3.93597 -1.80288
HG00146	  21.0713   39.9808  -7.00526   12.2048  -2.37201   1.30507 -0.212784 -0.510855  -2.21079  -4.25342   6.96955  -1.04713  -2.48758  -5.31781   -5.1026   6.98971  -2.67176  -4.47659  -5.90879  -4.44075
HG00148	  21.4667    38.328  -8.61512   12.1395  -1.01446   1.51792  -1.43038   2.45302  -0.91426  -3.10904   2.53391   7.25999   1.98441  -1.02573   -3.4012  -2.95262 -0.495196  0.585185   -2.0325  -1.61915
HG00149	  21.5628   40.8493  -8.07622   12.0669 -0.819841   2.81051   2.65931   -1.8033  -1.67135  -2.38494   2.17012   2.11238  -4.40906  -0.67568  -3.22961   5.45552  0.122241  0.206269   3.75305 -0.245335
HG00150	  21.0439   38.1431  -6.57191   11.0998   0.70349   3.34624  -1.37932   1.33359  0.451861 -0.587556   6.01641   4.39405   2.74642 -0.688715   1.71212  -4.35097   1.77135 -0.511014  0.848691  -7.69862
HG00151	  20.6115   36.9004  -7.20651   11.1524 -0.182171   4.89373 -0.076534 -0.786575 -0.771997 -0.193849   1.97336   3.37941  -2.26884 -0.996024  -6.39529   1.93371 -0.448502   3.24669  0.539368  -7.52597
HG00152	  20.8686   38.3566  -4.50615   10.1214   1.54423   2.30741 -0.121684 -0.330156  -1.37065  -4.13824   1.03163   7.32494   3.83542   1.28487   6.41873   3.85323 -0.748441  -1.08216 -0.914073   1.39217
HG00154	   20.2996    38.9058   -7.75702    12.4273    1.22792    2.29555  -0.118964  -0.318211 -0.0185038   -1.14996    1.93281    2.79361    3.07883   -4.90222   -3.01544   -1.69567   -2.31428    1.79954  -0.292087   -1.61989
HG00155	   22.2855    35.7732   -8.13963    12.8456  -0.332774    3.90513   0.321791    1.75631   -3.46468   -4.82843    1.92583    3.76205   0.714756 -0.0168029  -0.171515    2.92108    5.13733   -6.45246   0.083069    1.94231
HG00156	   20.629   36.8776  -8.53944   13.5171   1.25525   2.14078   1.01795  0.132317  -5.68117  -3.65374   5.70374   3.46462 -0.669261  -3.12006 -0.472129  0.367139  -0.89383  -6.38722   1.22194  0.965898
HG00157	  20.8099    36.946  -5.16033   12.7925 -0.243578   5.21074 -0.118897   1.00632 0.0854736 -0.975817   4.62021   1.37548   6.02739  -1.85712  0.705773 -0.970308   8.10325  -7.09442   5.92118 -0.118003
HG00158	   22.3149     36.117   -7.42372    9.86536    1.52935    2.45289    1.51516   0.697274 -0.0946093    -4.6785    2.43627    2.99795    2.47636    1.06014   -2.66647    4.41694    0.35898   0.224618    1.32724   -4.34209
HG00159	   21.4668    37.2249   -7.78801    12.2973  -0.368592    3.19592   -1.27977    1.28674  -0.820963   0.318628    4.81925    3.85082    1.61706  -0.500097 -0.0507254    1.46101    2.59464    4.52342    0.98435    -2.7595
HG00160	   22.5173    37.8001   -8.62168    12.6847  0.0659513    3.69815   0.926897    3.12989  -0.464564    -4.2593    4.85889 -0.0505482  -0.870337   -2.47549    -3.2357     3.4094    3.43558   -4.21136   -1.62044   -1.40551
HG00171	  23.8932   33.1266  -8.42377   9.90598   7.35001   22.1103  -2.68856  -2.37987   1.16046   -2.2547  -7.26296  0.831049  -3.52882 -0.188782   5.92709  -3.71163  -0.91798  -5.89747   1.68748    7.4327
HG00173	  24.2038   31.5426  -7.15011   9.28848   4.91675     20.94   1.89708   -2.5793 -0.480505   4.08004  -8.38423  0.638208  -5.75785   2.67165   4.74066   3.86639  -8.43666   2.62682  -3.50192  0.137526
