HG00280	 -23.9436   -5.5827  -5.04872   4.59505  -4.70572 -0.251078  -7.42697  0.710915   3.78402  0.810336   4.62938   4.22182  -0.63695   2.03767   12.7227  -21.1567  -2.00894 -0.415174  -7.88651   6.71597
HG00281	   -23.18    -4.789  -0.71768  -6.19575  -1.11052   6.77972   10.8792  0.729476    1.2061   1.07385  -8.09122  -2.37999   7.62664  -3.88861   12.2661   12.7199   1.27568   1.80096  -7.02203 -0.908252
HG00282	-22.8728 -1.09241  3.90459  0.75836  4.39299  5.61681  17.4584  7.51812 -5.20466   4.3021 -7.55527  2.10489 -2.48272   5.2441 -14.7721   9.1796 -8.27819   4.0372  8.70466  4.51077
HG00284	  -22.186  -7.77689  -10.6996  0.851784 -0.563793   -5.7203  -4.01014  -2.23683  -5.99123   6.71957  -1.42889  -2.05519  -3.52483  -9.29267   4.92637   6.20103   1.43561  -9.76723   11.4407  -2.98161
HG00285	 -23.7917  -4.29113 0.0581993  -8.89237  -3.69912  -1.27238  -10.0156   7.79987  -2.27114  -4.16857   -4.7083 -0.653108   8.21845   3.79424   3.02366   16.9434    1.7421   10.6043   3.46235   0.47108
HG00288	 -23.9328  -8.88412   1.56437   5.90733   4.30922  0.539691  -9.41461 -0.349341  -10.1059   0.42458  -4.33062   9.28992  -5.25723   9.92962  -7.07839   8.85732   2.62316   -3.1022    5.8747   4.09903
HG00290	 -26.4493  -10.4576  0.943148  -2.38113   5.43011   1.21002   1.45508 -0.910474    0.4166  -14.8243   5.07321    8.4612   2.61948     3.841   6.80201  -12.9899   11.5393  -4.71382  -6.52841   13.9398
HG00302	-23.0995 -4.89068  10.8532  3.17506 -3.22783   4.5901  8.81284 -13.1967  3.67495  5.65844 -4.46989  0.32626 -4.42968    5.395  6.75391 -7.98904 -15.4533 0.277014  -4.8616  2.25518
HG00303	 -22.6516  -12.9821   4.88266   14.2727   10.4131   2.35452  -14.9874 -0.142775   6.21974   14.9439   9.08274   4.12752  0.132843   3.96751   8.49725    -0.587 -0.320581   18.5834  -3.08277  -3.31796
HG00304	 -26.0531  -10.3182   7.92786  -11.7437 -0.278087   6.78062   5.96452  0.818449   4.14777   5.41135  -2.96057   7.25153   3.01551   3.39451   -3.3724   -2.6606   1.61163   12.2632  -11.7122   3.68585
HG00306	 -17.4226  0.914723   -7.6767   4.15861   -3.3105  -22.1632  -0.51498  -5.39128   4.40579   2.04371   5.19588  -3.54566   12.0727 -0.389497    7.2804   1.91192  -2.92345   8.09714   2.99947  -5.91123
HG00308	 -21.9882  -8.77243  -8.04185   11.7591   11.8632  0.347363  -8.33962   11.7017  -18.2357  -2.28527  -1.31834   11.2431    13.159  -1.23098   -12.703   13.0716 -0.350506   3.39753  -6.60872  -13.0829
HG00309	 -21.3146  -9.99729  -4.36422   4.69431  -2.43463  -9.78185  -8.43257   13.0356   3.48651   -11.733  -10.0782  -2.49695   -2.6894  -2.19131   4.87952 0.0940923   4.73751  -1.33267  -7.75222  -1.05405
HG00310	 -18.0709   1.98246   9.20044   12.9958   2.16928   2.97166   3.72462  -2.61884  -5.12651 -0.894967   4.02251   -6.0672   6.32741  -1.38175  -10.1779   3.52743   0.43838    5.5954  -1.54259    3.0542
HG00311	 -14.3465 -0.488206   -0.7001   3.63982   4.85855   2.30965  -5.33508   4.18433  -2.05955  0.142902   13.9589   18.8138   4.06972  -3.04026   8.07141  0.267483   14.6817   20.2575   5.35741   2.84743
HG00312	 -17.1503  -0.25155   8.38545   2.52943  -5.22262 -0.689226  -5.30677  -3.73095   11.6785   4.67005  -1.51239  -10.0134   1.27591  0.650418   3.45634 -0.619054  -2.21549  -11.8279  -1.82343   6.91351
HG00313	 -27.3403  -7.44697     3.612   9.76793   2.38592   4.18162 -0.165021   11.7971   2.24465 -0.434199  -10.9514   2.47174 -0.471441  -4.83561   1.03556  -5.40594  -7.47099   3.05143  0.200251  -14.3327
HG00315	 -20.6566   -7.8914  -2.44019 0.0833982   -6.2309   2.41172  -1.09775  -2.28641  -7.37589    3.4511  0.868046  -3.49185   7.08653  -9.90594  -11.8137   1.46528   1.33229  0.819436 -0.386439   2.71474
HG00318	 -20.4332 -0.159789   1.39112   3.36855 0.0545265   6.67996   4.89845   3.45505  -1.56403  -4.87905    6.8102   -7.3107  -6.85105  -11.1515 -0.901068   -2.8407    4.6927 -0.403199  -1.98894   10.4767
HG00319	 -22.1659  -2.65959 0.0519638  -6.23355   7.97704   3.92212   5.91486   3.50891   3.06043   7.36738   1.83707  -9.61191  -7.53784  -1.37053  -1.33351  -6.28913   12.1907   1.60296   -3.8705  -1.98168
HG00320	 -19.0232  -7.67656   15.2247  -1.75402  -10.8573  -10.4955  -10.4308  -2.84994   1.11845  -3.78468   9.16229  -2.12997   8.73458  -5.19555   13.0031  -7.32848    1.2335 -0.679189   21.3118   3.61266
HG00321	 -20.513 -3.84355  5.33912 -11.0951 -3.51901  1.77211  2.22274  3.59837 -10.8186  5.65917  0.62806  1.18565  3.91914 -18.4807  -6.2032 -9.05268  6.11307  2.73548 0.417504  4.42521
HG00323	 -24.5846  -8.43944  0.128433  -7.87934  0.141073  -6.36928   5.90522   3.80534 0.0346499  -19.2728  -8.13011     7.297  -1.59542  -4.83688  -4.54253   8.08533   9.21965   4.81383   7.05654   9.43295
HG00324	 -25.2862  -6.59581 0.0940714    5.8339   4.10638  -4.13419  -12.6831   15.2238  -4.11551   5.33024   1.79496  -9.92263  -2.54759  -7.80675   8.00983   3.62008    3.2444   1.97473 -0.444437  -6.10846
HG00325	-27.4245 -7.98322 -4.85511 -1.21122 0.473197 -2.06947  2.94812  2.29343  -5.6549 -1.17707   2.4843  8.78016  15.9976  5.58645  4.68163 -6.90845 -2.19521  9.31358  -9.6627 -5.53848
HG00326	-21.0274 -4.13947  2.07301 -7.07506 -3.50867  2.91807  7.61711 -7.44929 -8.82682 -6.01419 -2.42055 0.628876 -3.81403  2.32285 -6.60286  2.66798  6.93496  2.60802 -2.82539 -1.84507
HG00327	 -21.3357  -3.45972  -8.22741  -7.13423  0.172674   13.4683   4.09515  0.789992   3.23552 -0.304747   1.37376  -6.39454  -6.36459   1.64665   -6.1069  -6.12865  -5.31154   3.62808 -0.310162  -2.66256
HG00328	   -19.32  -3.56342   3.46333  -6.82499    2.2297   1.44117   5.25006  -3.41623  -2.94429   15.1337   9.62523 -0.816014   1.95247   6.08056  -6.75065   9.09806   10.7206  -0.45352  -5.70679  -13.4711
HG00329	  -17.1917   -9.74795   -3.52595   -9.89081 -0.0209133    5.14102   -4.69671   0.194072   0.717784   -11.4155   -8.04813   -6.88022    14.1028   -10.1365   -11.0532   -8.37921   -6.19415  0.0370354   -2.15463   -6.92155
HG00330	  -17.1877  -0.638636   -14.8942 -0.0641762    6.27732  -0.548123    12.7423    3.36835   -9.91967   -6.95199    9.00888   -6.38411   -2.42228   -14.9395   -1.15555    3.34585   -10.8968   -3.12985   -9.25636   0.199016
HG00331	 -18.1578  -3.50154  -1.11722  -13.4562  -4.31768   4.35708  -4.09599   3.26748  -0.30904 0.0893706 -0.808016  -7.92222   -1.6012  -1.16109   9.09727  -3.78059   -2.1035  -6.93139   1.17568  -2.84233
HG00332	 -20.1188 -0.179478   9.08497   4.09066   2.55247  -4.79576   9.57961   1.10737   12.9073  -9.04127   14.6451  0.735934  -2.06132  -5.25554   2.15991  -1.43647   7.50952 -0.945543  -10.5031  -2.14132
HG00334	 -19.5102   1.38817   10.4855  -2.29579   3.57443   -1.0248   -8.7631   2.13957  -3.88587 -0.421812  -6.84656  -9.66706  -1.79686  -2.68511   3.76369   1.55687   3.47765  -8.01475   5.62032   -13.891
HG00335	-20.7173 -1.95484  3.37304 -5.42962 -5.17718  3.11133  -7.7997 -5.82007 -2.33237 -4.35525  8.99188 -1.01154  2.06142 -3.05632  6.74051   9.4392   9.6054 -7.41132  8.25066 -8.83913
HG00336	   -22.776   -7.77517   -5.04482    6.38232 -0.0314535   -5.99522   -3.96149    5.84528   -6.42754   -3.14531    5.71192    6.40876    10.6793     -2.158    1.50301   -2.79294   -1.31435   -1.87066   -9.18119    5.67805
HG00337	 -18.8154   3.00949   7.26869   8.69266   4.78995   2.42326   2.87198  -3.90495  -6.93104  -5.59671    1.1146  -8.45932  -5.53438  -6.04308   2.38309  -2.80789 -0.461303  -5.84236   8.58228 -0.296147
HG00338	-21.9001 -7.76581 -13.7897 -6.42773  3.77158  6.29472  1.11149  6.35999  2.43338 -6.50768 -1.63668  11.0532 -2.10905  14.3142 -1.84669   12.459  2.66685 -1.89942  0.74564 -12.1045
HG00339	 -18.7011  -2.13627  -6.90586   2.97133   -1.1856  -2.23162  -4.17463  -1.96259  -1.84601   1.90744   8.41447  0.766664  -3.56906   8.40418   3.08935 -0.650423  -13.4328  -1.10301   12.4628  -2.90804
HG00341	 -12.7749  -6.64353  -8.76123   1.64036   -2.5648  -8.26897  -8.59609  -11.0025  -1.97556  -2.89868  -5.98636  0.133554  -1.71835 -0.935375    7.4171   6.93444  -11.3568  -8.79181   7.43655   1.55881
HG00342	 -23.5359  -11.5221  -1.36568  -3.92767  -2.75957   1.88544   11.2837  0.669179   3.25423 -0.215279    3.2087  -6.01135  -3.74796  -3.18082  0.329919  -7.16122  0.474876   -8.2486   7.85102   5.09362
HG00343	 -23.3036  -4.43107   6.69431   5.32522   9.75274  -0.82058 -0.991813   11.7064 -0.346338   5.87338    6.9541   2.56684   2.08659   6.12639   2.31967  0.575025   3.88059  -6.16177    2.5621  -9.51882
HG00344	  -9.5556   2.22778   11.7983   12.5195   11.5939  0.715777  -1.52682   1.59916  -1.61352  -8.35804  0.901556  -20.0209  0.826916 -0.958017  -5.25473   2.25741  -3.12991  -5.67148   2.25971   11.1785
HG00345	 -21.3434  -10.0639  -9.58593   7.50005  0.784018  0.528186   2.51323   2.18756   5.56652   7.86653   6.03055  0.418907   5.34545  -2.21829  -1.95896 -0.370458    10.549  -6.44911  -10.3547  -10.3418
HG00346	-17.6565 -4.71451 -1.09172  7.21487  7.06011 0.825522 -6.80739   1.4563  4.14807 -8.78416  7.76335 -2.89698 -12.3714 -7.88348 -13.6503 0.178598 -22.3385  2.06979 -6.19678  1.99653
HG00349	 -22.3637  -1.55811  -8.91281   7.81327  -1.34036  -5.52176  -7.93046  0.146491  -2.16079   4.65626  -3.99029  -5.24278  -4.54476  -1.75463  0.261452   5.95042   -1.3144 -0.771495 -0.045146   5.78304
HG00350	-11.7452  5.16531  5.65906 -6.97306 -8.28642 0.679206 -3.45725 0.332328  8.47132  9.64579 -5.86745 -7.41722  6.93094  2.21483  4.98037  4.70766 -2.55133 -4.99866 -3.05586 -7.72677
HG00351	 -22.405   -4.208  5.48735  1.17586  5.01632 0.641667  2.08332  -6.9678  9.49262  6.85143 -4.85264 -6.16871 -12.5652 -4.49332 -7.23097 0.206614  1.90378   -1.116 -10.1224  7.11006
HG00353	-20.1604 -6.26819  3.50339 -8.64119 -1.88207 -5.00047 -7.06907    5.635  15.5431   5.4319 -3.93071  2.03447  8.99383 -3.85129  3.73775  9.86369 -3.45675 -7.17855  1.60423   8.0338
HG00355	 -20.1315 -0.986812   8.52033   3.26066 -0.834177  -9.49595  -1.89234  -8.94152    -1.601   7.44985   -5.2597  -9.85088   12.6392  0.984951  -5.89369  -2.28771  -7.83482    3.0485   5.59765   12.1247
HG00356	 -18.8418 -0.900549  -11.0363  0.480994  -6.17909  -6.89724   9.63037  -1.53644   3.11894   0.62899   4.11985   8.26117   7.12734 -0.591968  -0.98544   9.39465   7.71416  -1.51787   6.38857  -6.14964
HG00357	 -21.5435  -5.35915  -8.44489  -11.1158  -6.90071   1.64272  -2.44774  -6.02456  -2.10043  -5.78546   7.65787  -13.6465  -1.42412   3.76768 -0.553938    8.8162  -0.29957  -4.26178  -19.4343 -0.280399
HG00358	-29.8282 -10.8329  3.49891  -3.5064  7.10539 -4.91103  11.7129  3.31978  12.6149   1.4801  2.90601 -1.43615  2.23615  14.0341  8.18816  2.56948  20.9923  3.68927 -1.76994 -6.52024
HG00359	-20.6889 -4.69443  3.98671  3.77928  3.33713 -9.89288 -0.76434 -1.88924  5.21368  3.05294 0.577823  9.03178 -6.52385 -3.64526  1.92787  -9.9563 -8.93049  2.17064 -1.20979 -3.08904
HG00360	 -18.0411   -2.7653   3.30038  -6.18566  0.769934   1.07141  -3.51063  -8.18294   1.47953  -4.27277   3.90789  0.376324  -4.71769  -7.94177   6.71498 -0.584531  -2.49434   7.66374   11.7549   7.65263
HG00361	-28.5405 -7.57351 0.390545  12.8526  8.29437  5.30021 -1.92181  1.65564  5.64378 -3.77087  4.46473 0.301279 -12.3523  1.91139 -1.10988  4.35425  3.20016 -7.51932 -4.18067 -1.16372
HG00362	  -20.991    -3.051  -3.81576   -8.9945  -2.32265   3.02015 -0.391994   11.6233  -4.36774   1.18761    1.2094   2.23007  -1.39142  -2.36098   4.75875   -2.7923   3.88834   6.50111  -14.5396  -10.6157
HG00364	  -21.094   -6.0558   -0.8884     3.276   2.40241  -2.16209   -6.9721   1.80461  0.186801   4.63585   9.02588  -2.82766  -1.85776  -1.65421 -0.682764  -8.71744  -1.25899    8.9246  0.556201  0.163528
HG00365	-25.5783  -8.8151 0.744569 -9.69229 -8.14467 -6.32803  5.66398  1.51879 -7.32666  6.38487 -10.9207  2.93542  2.63972 -3.23021  2.83933 -1.03144  1.39125 -3.18393 -4.50028 -5.16897
HG00366	 -23.9149  -6.26822  -4.76129  -4.09869  -4.29743   3.29273  -5.18554 -0.279709 0.0690674   4.94125   3.15404   6.38669  -5.87316   3.42571  -13.8641 -0.628713  -0.42884  -6.93855   3.64966   1.64268
HG00367	 -21.5595  -3.70434   2.77481   4.12532  -4.52412 -0.664401  -4.19291    9.7398  -7.18096  -3.01339    9.5029   6.58749   1.71653  -5.95315   2.88903  -16.1682   8.87361  -2.38507   2.69656   5.73586
HG00368	 -29.6398  -10.9258  -4.12132  -3.56691  -5.19056  -9.32854   16.9296 -0.604558  -1.77517   11.1897   -17.891  -2.58483  -2.14002   11.7405  -12.3375   2.97152  -2.77717 -0.359911  -8.00216   1.53837
HG00369	 -24.9519  -6.37383  -4.49195   1.01138   3.87119   6.51028  -4.87892  -3.64973  -11.7298   8.87477  -9.29216 -0.434714  -13.0638   7.05312   6.14562 -0.170083  -1.70061  -7.02428   7.06192  -4.94006
HG00371	-21.4244 -3.31676  5.58757 -7.65897 0.684036  1.89238 -3.68645  3.89458 0.321557  0.82844  2.96289 -1.52344 -6.37438   15.401  -11.061  9.22087 -1.03659  3.66328  8.20487  9.34562
HG00372	 -20.3076  -3.14483   3.04676  -4.39711  -4.27625   5.48173   4.43157  -9.98383   4.85276   2.26638  -1.63292   9.93679  -3.32658   2.24349   4.15431 -0.604664  -2.16962   9.90427   2.56976  -11.8618
HG00373	-23.1086 -3.85861 -6.88159  3.84858 -0.50425 -16.1596  11.3184 -4.20319 -3.56164  9.08733  6.08068  6.67788  1.47982  6.69577  1.47892 -7.95731  14.0276  8.92906  1.37543  1.72453
HG00375	 -22.302 -9.40891  1.97755 -2.48981  8.40547 -5.67267  8.83946 -4.40318  5.17289  3.04727 -6.49849  -8.0629  3.13221  6.92029  2.18484  5.66285  4.88852 -6.51113  7.33055  1.79965
HG00376	 -17.0195  -2.94999  -9.26217   1.32372 -0.276508   3.93881   -3.7514  -4.57367  -1.96818  0.954724    5.9229  0.424405   3.86519  -4.15267   2.55659   5.00473  -9.56649    2.6324   4.30042  0.849816
HG00377	-22.9781 -12.7269   1.6467  5.61995 -0.44943 -5.29775 -5.45563  4.29483 -4.78873  4.09991 -4.84355  5.38563 -10.3581  12.7719 -1.74753 -13.5765 -2.45885 -3.39891  2.19074  3.87188
HG00378	  -23.691  -2.81442   -4.8867   1.67765 -0.290345  -4.31196   13.0445   1.36431    8.5948  0.691438  -15.0138   7.42992   4.88254   1.94006  -5.06693  -1.94856  -10.2809   -4.2024   6.19563   3.98872
HG00379	 -24.0495  -5.72147    8.7039   3.86659    3.0867  -1.26405   11.9836   -2.2644  -3.89902  -9.93274  -5.36156   7.34659  -3.96616 -0.692796  -3.08229   11.6179  -4.12719   11.5391    6.3033   3.61597
HG00380	  -12.9767    5.93052   -9.40134    2.06627   -7.83078    -13.697   -8.13036    7.39012    4.55224   -9.43982  -0.322712    -5.2552    9.64913   -3.19868 -0.0481656    -4.5094   -3.14929    8.18214    7.92827   -4.53678
HG00381	 -19.0273  -5.86096    7.0488   -13.791  -3.58592 -0.654064   4.27499  -8.35052  0.755729   6.81506   2.93955   1.19962   3.24003  0.899074  -15.8676  0.448633  -9.57641  -6.11674   3.29562  -3.58001
HG00382	 -24.9697  -4.55355   7.94518   13.5735   8.66774   9.02349   15.3107  -8.03149  -1.59963   -3.8973 -0.654889 -0.912569  -3.32157  -1.72826   4.54669   12.2392   13.5134  -7.56076  -1.87074     3.396
HG00383	-24.3457  -6.4006  1.89687 -4.39658   7.4961 -2.52579  1.75663 -3.80341  5.01383 -3.80979  2.34581  4.15473 -1.65481  3.57263  1.46597 -2.14097  5.15931  -8.2227 0.398603  4.40418
HG00384	 -20.2283  -5.81689   6.84929   -7.0451  -6.84354  -2.23082  -11.3173   6.24526   9.09117   2.62695   2.37093   4.74496   2.02262   4.60832   6.12639 -0.577416   3.93838  0.644614   2.86994   7.25146
HG01334	   1.64814    5.91179     -6.733   -10.8714   -5.94773   -2.50216   -10.9907  -0.269297    6.62999    3.38703   -2.45537    5.82317   -10.9683  -0.689627 0.00117919   -5.28113   -1.49114   -9.27874    1.99075   -6.13444
HG01500	  9.5116 0.331344  5.82014 -2.00963  11.3237 -2.00947 -6.53325  -6.2275 -8.96154 0.668652   8.6687  2.33246   5.6677 -2.24982  3.28744  15.5389 0.556602  4.30955   5.2056  -2.8624
HG01501	   8.3865   0.21151   8.94645   3.53819   16.0941  -2.55217   5.52093   8.30167  -1.51593  -7.56597    5.3735   -6.1117   6.74144 -0.119465   7.03856    5.3449  -11.6347  -14.2759   10.2831   17.9156
HG01503	 10.6473 -3.76293 -3.64098 0.467446  14.0455  3.11584 -3.24117 -3.10963  10.3552  3.92809  13.3352  16.0594 -3.08631 -11.0968 0.304869 -3.64963   5.6896 -4.77238 -3.27322  6.64785
HG01504	 11.6545 -1.02779  2.66493 -4.29869  15.2206 -1.92963 -3.31604  6.16565  -9.1101 -4.89967   8.2098  2.90188  3.29689 -10.8576 -3.44903  8.37612 -1.96421  1.09063  2.24725 -1.97958
HG01506	 9.33981  1.01743 -3.25201 -6.11626  9.58531  6.43523  9.44908 -16.9014 -5.02538  2.12342  -7.0499 -11.4622  6.65411  4.96277 -1.07691  4.71771  5.10084  7.57017 -7.50581  8.57179
HG01507	  9.82463   -3.9764   -11.748   2.18856   2.59514  -9.33278   7.14819  -6.08931  -10.0835   4.38673    -4.723  -8.89183   3.78876  -3.24964   8.54762  -3.23926 0.0668265  -5.11189   11.2726 -0.640923
HG01509	  9.85022  -5.18229  -2.74286  -9.07949  -1.47972   7.81337   7.20931   3.67667  -3.39473   -4.7784 -0.700085  -9.74537 -0.259766   11.3038   9.82029   5.99752   0.14902   2.66856   4.10891   1.52206
HG01510	 10.7223 -0.85332  5.45369 -2.84252  4.97067 -1.30427  16.2805 0.846824  1.86913 -3.52662  7.14504  8.93488  -5.8762   4.7939 -10.9555  -1.0824  1.70067  3.25273 -5.45201 -9.55507
HG01512	 9.00784 -3.45281  2.18308 -5.59562  4.79221 -13.6073 -1.85373 0.922864 -3.29925 -3.29923  5.43153 0.954488 -17.0324   10.455 -1.33362 -7.00811 -2.85781 -1.03107 0.558031 -3.37176
HG01513	  7.59917 -0.505508   8.75514  -8.49004    7.8856 -0.837252   2.13034   4.31873  -1.54155   6.37059   9.40381  -2.33631  0.669851 0.0209172  -2.46475 -0.373059   6.17517   3.40761  -2.61639  -3.37526
HG01515	  8.63314  -1.21562  0.286332  -10.7482   17.5179  -9.63223   5.96209   8.05382  -5.57694   -2.8459  -2.39905   2.16154   4.51561  -12.2094   2.11468   2.75389  -2.49001   2.04011 -0.681844  -4.70392
HG01516	  9.67524   4.09761   1.40374   -13.873   16.1289  -8.67875  -6.76216  -5.08337  -1.30643  -2.92863   1.53654   -9.5528  -8.26737   0.90132   1.41996   4.51781    6.3621   4.32254 -0.658901  -3.75826
HG01518	  8.20437   3.15117   2.68822  -7.16654    11.475  -9.95285   4.77978  0.712514  -4.29302  -8.59594  -8.01596     5.567 -0.710212   -2.7581   3.42599  0.717486  -2.54681  -2.13984   4.54534   -2.6359
HG01519	  7.51938  -1.40309  -2.48396  -8.63695   15.0083  -5.13816 -0.869815 0.0503185  0.736654   11.7445  -1.02323   4.90323   2.52574  -9.87226   5.14779   2.89497   8.19868   1.59063   1.20464  0.878225
HG01521	  9.25111   -1.6014   2.53766  -22.3078   25.7821  -7.21956   8.50587  -1.92733   -3.4431   -6.9025   4.91081  0.543952  -1.53989 -0.130011   -4.1857   6.59936   10.8343  -10.0511   2.43823   1.51346
HG01522	 8.11064 0.846019  -2.1188  2.91334   18.734 -9.20473 -5.20947  6.89278 0.201974  9.06346  9.89933 -8.48934 -10.0097  1.18485  -7.5518  4.08378  0.54429 0.762881 -12.5112 -2.62871
HG01524	  8.0114 -5.30717 -5.20387 -4.99336  3.80859 -3.95008 -1.54478 -8.92233   -7.127 -1.97344  8.32201  1.32039 -7.38779  -3.0056  5.80559 -7.41474 -16.4129  -1.9291 0.566082 -3.23673
HG01525	  6.69562  -0.98325  0.374099  -10.8463   5.27859  -2.73331  -1.50167   14.5113   7.95527  -0.85898   4.06691     1.949 -0.407953  -5.16589   1.46297 -0.891737   13.7358  -6.35412  0.251437   1.09021
HG01527	   8.1282   2.36325  -8.18721   1.17859   19.0188  -9.88952    3.2534   2.03275   -2.8039 -0.067122  -4.49093   1.28871   8.85092  -1.47387  -3.09184   6.37997  -1.24526  -4.75243  -5.32956 -0.971543
HG01528	   8.42996   -4.71128   -3.29942 -0.0894197    13.3524    7.13824   -7.12589   -17.2835    4.30808     1.8838  -0.601728   -14.5761  -0.181891   -3.81377     6.2957   -4.63478    9.95672    3.27453   -7.00471    2.33694
HG01530	  8.33199  -9.24826 -0.437949  -5.29668   13.5926 0.0270538   1.30618   -15.823   16.8735   6.15176  -4.96107   2.32761   1.75563   5.17612   4.28636  -9.38783  -4.61935  -8.99738   13.0166  -2.41736
HG01531	  9.22824 -0.225213  -4.83053  -1.31844   4.68997    -8.788   2.15045  -7.29508   2.78235   8.25083 -0.454819  -1.90855   3.05261  -6.83775  -7.38163   5.69385  -16.9766   22.9278   21.9482   12.4239
HG01536	  7.04614   0.30846   -16.261   1.79473   11.4593   1.60494   10.1628  -1.45513   9.00848   5.08052   15.0971   4.12915  -7.45994   6.01273 -0.526947   2.76349   2.61385   6.37828    11.523    6.5592
HG01537	    9.5064   -3.88957   -4.17441    1.08847    10.9673  -0.513061    1.49947    7.07389  -0.614284    9.26595   -10.7525    4.29171    3.62104   -2.27002 -0.0562766  -0.988456   -1.32332    8.47087    2.77621   -5.54837
HG01602	  7.7513 -7.81737 -7.78266 -5.71601  5.51185 -12.9204   10.795  2.98167  4.04676 0.697057  3.46066 -7.23846  11.8814 0.405756  1.26835 -13.5145 -6.88677  8.70337    8.865    5.456
HG01603	  8.55183  -4.01209  -2.86952  -9.34614  -1.36105  -1.57051   18.1187   2.25281   8.20036  -3.53853   7.19734  -1.43437  -2.02482   3.60654   1.13925   -11.717  0.992855  -5.46466   6.83841 -0.970587
HG01605	   8.94366   -0.63817    5.16705   -12.2006    6.49481   -2.26554    1.38486    7.69529   -7.18285   0.884133   -6.74491 -0.0195875   -1.25093   -4.50311 -0.0299805     3.8771  -0.951111    7.94214    6.27004   -10.1609
HG01606	 7.82984  0.45737  4.65969  6.14771  5.00115 -3.50714  7.94593 -3.79501  1.16532  3.59572   3.7345  12.4683 -9.89702 -1.22657  7.03641   2.7428  1.29624  14.7755  3.68081 -6.35884
HG01607	   8.0855  -1.77462   2.80525  -2.67098    8.8437  -7.51524  -7.52562  -5.31664   1.66605   -1.9878  -5.76039  -4.90301 -0.930982  0.226431   5.59497   13.3738   8.23982  -3.85234  -3.89849  -2.29639
HG01608	   10.1653   -3.94517   -18.5718    1.81895    5.74682 -0.0684439   -4.24728     8.0682    2.20071   0.215702    5.38785     9.1961    3.69653   -2.44413   -8.46981   -10.7855    2.75831   -1.20089   -7.44764    6.23506
HG01610	 9.66108 -1.78789   1.6531 -2.48958 -7.06161 -11.8828 -2.52675 -10.9995 -2.56884 -8.42725  9.19617    3.085  5.97394 -4.29616 0.283902 -3.17212  3.42527 -1.73358  10.6751  4.83016
HG01612	  8.86745 -0.150814    8.1091  -20.8168   2.19967  -6.90102   5.08301 -0.164426   0.53433    3.3414  -5.09108  -2.04078  -9.80991  -8.28329   9.11985   4.42881   8.86928  -22.6839  -6.66536   9.11833
HG01613	  7.51205  -6.43119  -2.61579  -4.62572   5.44704   -2.1961  -10.4369  -2.56643   4.10992  -2.01658   2.47533  -14.2635 -0.322629  -7.97156   -8.3804  0.458034    2.4775  -4.03148   10.5901   15.2471
HG01615	 7.93359 -3.60219  10.3803 -8.52326  6.69946 -1.87682 -9.29855 -1.50128 0.093935 -8.63623 -4.90826  2.46437  11.5227  14.3684 -15.9648   -3.889  1.50371 -1.55438  4.26592 -2.02068
HG01617	  7.89515  -9.62866  -9.90631  -10.8349   3.87525   2.45038 -0.949802  -1.84055   6.23517 -0.137232   10.4315  -7.41004   -9.1763   12.5446   6.07083  -3.41854  0.738084   5.55828  -1.60986  -6.00498
HG01618	  9.04504 -0.943348  0.990939  -7.30428   4.63202  -2.61293   2.81051  -5.53409    -15.86  0.137461 -0.307249   3.37286  -3.54405  -12.9259  -1.17212 0.0857758   1.01836    9.5397   4.58416  -2.49483
HG01619	    10.47  -6.56321 -0.713625  -4.78472   4.01457  -2.32383  -1.60432   5.21391   2.19246   4.23161  -9.01882   0.37026  -2.22328   4.80482   2.03149   9.79814  -2.39796 -0.566611  0.222785  0.369721
HG01620	 8.80619 -3.20561 -4.01952 -10.7139  7.03232 -5.00997 -12.0297   -2.416  -8.3738 -7.03328 -0.50715  6.93918  5.11636  2.35167  16.0082  4.96294  2.75759 -4.87771  1.79417 -7.45333
HG01623	   9.3311   -3.2385  -10.8211  -9.95911   10.8913  -3.94966  -6.41217  -2.42529   2.44326  -4.12542  -10.0215   5.86001  -6.22239 -0.456551   -5.1117  -1.54933   6.06066  -16.8316 -0.704629  -7.63362
HG01624	 7.94275 -1.48736  1.19801 -0.54742  7.70797 -8.83025  7.69229 -1.38061  12.2646   -8.215 -9.22266 -2.76185  7.11551 -4.18017 -8.79692  3.24698 0.495337 -6.76213 -6.64872 0.728418
HG01625	   7.52487   -2.29683   -0.96039   -5.13322    3.25902    10.9497    12.3346   -6.66585   -1.06867    4.39277    5.05395    11.0447    5.76561      3.567    4.90205    4.01464    6.45457   -5.34304   0.596882 -0.0819485
HG01626	  11.5632  -5.58138   6.53717  -4.11363   3.09938  -2.15877  -15.0841  -12.7992   1.57953   6.61795 0.0135166  -5.12459   5.86087  -2.67958 -0.947752   7.24923   1.63995   4.60875  -1.55202   9.26076
HG01628	  10.6245  -9.66303  0.808998   1.75102    -5.378  -9.49377    3.6375  -12.4165   8.24734 -0.255499   21.4041  -4.29011  -13.3526   1.13204  -11.1139  0.375545   8.49886   -9.5028   15.7657  -15.9531
HG01630	  11.7741  -2.24686   9.65709  -7.04534   3.63079   -7.8178  -5.64249   9.82523  -6.34255  0.922433   23.1705  -1.20264 -0.669247     9.548  -1.57862  -5.22075  -1.17969  -2.04686   8.76081  -3.39909
